defined_class	defined_class_name	new_entity	new_entity_label	parent_entity	parent_entity_label	exact_syn	defined_class_definition	dbxref	def_dbxref	depictedBy	depicted_by	image_comment	comment	has_obo_namespace	created_by	part_of	part_of_label	contained_in	contained_in_label	develops_from	develops_from_label	existence_starts_during_or_after	existence_starts_during_or_after_label	existence_ends_during_or_before	existence_ends_during_or_before_label	existence_overlaps	existence_overlaps_label	immediately_deep_to	immediately_deep_to_label	immediately_superficial_to	immediately_superficial_to_label	adjacent_to	adjacent_to_label	anterior_to	anterior_to_label	posterior_to	posterior_to_label	participates_in	participates_in_label	produced_by	produced_by_label	produces_this	produces_this_label	specific_to	specific_to_label	results_in 	results_ label 
PLANA:0003239	metaphase germ cell cyst	PLANA:0003239	metaphase germ cell cyst				germ cell cyst undergoing mitotic metaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4690																																
PLANA:0003240	anaphase germ cell cyst	PLANA:0003240	anaphase germ cell cyst				germ cell cyst undergoing mitotic anaphase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4417																																
PLANA:0003241	telophase germ cell cyst	PLANA:0003241	telophase germ cell cyst				germ cell cyst undergoing mitotic telophase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4920																																
PLANA:0003242	meiotic S phase spermatocyte	PLANA:0003242	meiotic S phase spermatocyte				spermatocyte undergoing meiotic S phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4682																																
PLANA:0003243	meiotic G1 phase spermatocyte	PLANA:0003243	meiotic G1 phase spermatocyte				spermatocyte undergoing meiotic G1 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4675																																
PLANA:0003244	meiotic G2 phase spermatocyte	PLANA:0003244	meiotic G2 phase spermatocyte				spermatocyte undergoing meiotic G2 phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4676																																
PLANA:0003245	meiotic prophase I spermatocyte	PLANA:0003245	meiotic prophase I spermatocyte				spermatocyte undergoing meiotic prophase I							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4680																																
PLANA:0003246	leptotene stage spermatocyte	PLANA:0003246	leptotene stage spermatocyte				spermatocyte undergoing leptotene							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4654																																
PLANA:0003247	zygotene stage spermatocyte	PLANA:0003247	zygotene stage spermatocyte				spermatocyte undergoing zygotene							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4972																																
PLANA:0003248	pachytene stage spermatocyte	PLANA:0003248	pachytene stage spermatocyte				spermatocyte undergoing pachytene							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4753																																
PLANA:0003249	diplotene stage spermatocyte	PLANA:0003249	diplotene stage spermatocyte				spermatocyte undergoing diplotene							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4521																																
PLANA:0003250	diakinesis stage spermatocyte	PLANA:0003250	diakinesis stage spermatocyte				spermatocyte undergoing diakinesis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4518																																
PLANA:0003251	meiotic metaphase 1 stage spermatocyte	PLANA:0003251	meiotic metaphase 1 stage spermatocyte				spermatocyte undergoing meiotic metaphase I							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4678																																
PLANA:0003252	meiotic anaphase I stage spermatocyte	PLANA:0003252	meiotic anaphase I stage spermatocyte				spermatocyte undergoing meiotic anaphase I							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4673																																
PLANA:0003253	meiotic telophase I	PLANA:0003253	meiotic telophase I				spermatocyte undergoing meiotic telophase I							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4683																																
PLANA:0003254	meiosis II stage spermatocyte	PLANA:0003254	meiosis II stage spermatocyte				spermatocyte undergoing meiosis II cell cycle phase							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4672																																
PLANA:0003255	meiotic prophase II spermatocyte	PLANA:0003255	meiotic prophase II spermatocyte				spermatocyte undergoing meiotic prophase II							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4681																																
PLANA:0003256	meiotic metaphase 2 spermatocyte	PLANA:0003256	meiotic metaphase 2 spermatocyte				spermatocyte undergoing meiotic metaphase II							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4679																																
PLANA:0003257	meiotic anaphase II spermatocyte	PLANA:0003257	meiotic anaphase II spermatocyte				spermatocyte undergoing meiotic anaphase II							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4674																																
PLANA:0003258	meiotic telophase II spermatocyte	PLANA:0003258	meiotic telophase II spermatocyte				spermatocyte undergoing meiotic telophase II							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4684																																
PLANA:0003300	cephalic ganglia primordium	PLANA:0003300	cephalic ganglia primordium				This primordium develops into cephalic ganglia							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4480																																
PLANA:0003301	eye primordium	PLANA:0003301	eye primordium				This primordium develops into eye							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4586																																
PLANA:0003302	pharynx primordium	PLANA:0003302	pharynx primordium				This primordium develops into pharynx							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4793																																
PLANA:0003303	pigment cup primordium	PLANA:0003303	pigment cup primordium				This primordium develops into optic cup							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4799																																
PLANA:0003304	testis primordium	PLANA:0003304	testis primordium				This primordium develops into testis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4932																																
PLANA:0003305	gonad primoridium	PLANA:0003305	gonad primoridium				This primordium develops into gonad							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4630																																
PLANA:0003400	protonephridial lumen	PLANA:0003400	protonephridial lumen				lumen which is part of the protonephridia							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4837																																
PLANA:0003401	testis lumen	PLANA:0003401	testis lumen				lumen which is part of the testis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4930																																
PLANA:0003402	ovary lumen	PLANA:0003402	ovary lumen				lumen which is part of the ovary							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4746																																
PLANA:0003403	flame cell lumen	PLANA:0003403	flame cell lumen				lumen which is part of the flame cell							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4596																																
PLANA:0003500	cephalic ganglia progenitor cell	PLANA:0003500	cephalic ganglia progenitor cell				This progenitor cell develops into cephalic ganglia							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4481																																
PLANA:0003501	dorsal epidermis progenitor cell	PLANA:0003501	dorsal epidermis progenitor cell				This progenitor cell develops into dorsal epidermis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4530																																
PLANA:0003502	optic cup progenitor cell	PLANA:0003502	optic cup progenitor cell				This progenitor cell develops into optic cup							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4737																																
PLANA:0003503	ventral epidermis progenitor cell	PLANA:0003503	ventral epidermis progenitor cell				This progenitor cell develops into ventral epidermis							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4952																																
PLANA:0003600	head fragment	PLANA:0003600	head fragment				fragment derived from head of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4635																																
PLANA:0003601	trunk fragment	PLANA:0003601	trunk fragment				fragment derived from parapharyngeal region of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4944																																
PLANA:0003602	tail fragment	PLANA:0003602	tail fragment				fragment derived from tail of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4916																																
PLANA:0003603	prepharyngeal fragment	PLANA:0003603	prepharyngeal fragment				fragment derived from prepharyngeal region of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4816																																
PLANA:0003604	postpharyngeal fragment	PLANA:0003604	postpharyngeal fragment				fragment derived from post-pharyngeal region of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4813																																
PLANA:0003605	anterior fragment	PLANA:0003605	anterior fragment				fragment derived from anterior region of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4429																																
PLANA:0003606	posterior fragment	PLANA:0003606	posterior fragment				fragment derived from posterior region of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4810																																
PLANA:0003607	lateral fragment	PLANA:0003607	lateral fragment				fragment derived from lateral side of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4652																																
PLANA:0003608	thick fragment	PLANA:0003608	thick fragment				fragment derived from thick of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4934																																
PLANA:0003609	thin fragment	PLANA:0003609	thin fragment				fragment derived from thin of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4936																																
PLANA:0003610	longitudinal fragment	PLANA:0003610	longitudinal fragment				fragment derived from longitudinal region of an animal							Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4659																																
PLANA:0004503	adult hermaphrodite	PLANA:0004503	adult hermaphrodite	UBERON:0000105	life cycle stage	sexual adult|sexually mature adult	A fully formed, sexually mature organism that reproduces through cross-fertilization. 	PMID:11972158|PMID:19022767			http://purl.obolibrary.org/obo/plana/images/sexuallymatureadult.png	Depcited by field shows a light microscopy image of a sexually mature adult with a scale bar of 2 mm.		Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4414																													PLANA:0000027	Smed sexual biotype		
PLANA:0004504	asexual adult	PLANA:0004504	asexual adult	UBERON:0000105	life cycle stage		Asexually reproducing Schmidtea mediterranea exist as constitutive adults, undergoing successive cycles of fission and whole animal regeneration. Asexual Schmidtea mediterranea contain primordial germ cells, but do not possess a reproductive system.	PMID:11972158|PMID:17376870			http://purl.obolibrary.org/obo/plana/images/asexualadult.png	Depicted by field shows an asexual adult with a scale bar of 500um		Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4441																													PLANA:0000024	Smed asexual biotype		
PLANA:0004506	testis somatic gonadal cell	PLANA:0004506	testis somatic gonadal cell	PLANA:0000119 | PLANA:0002096	terminally differentiated cell | somatic gonadal cell	somatic gonadal cell of the testis|somatic niche cell of the testis|somatic testis cell	dmd-1+ expressing somatic cells within the testis that promote male GSC maintenance. dmd-1+, ophis-1+ somatic gonadal cells ensheath germ cells via long cytoplasmic processes and promote differentiation.	PMID:23652002|PMID:27163480						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4933	PLANA:0000208	testis	PLANA:0004527|PLANA:0000419|PLANA:0000142|PLANA:0000420|PLANA:0000421|PLANA:0000140|PLANA:0000141	copulatory region|prepharyngeal region|posterior region|parapharyngeal region|tail|anterior region|dorsal region			PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																				
PLANA:0004507	ovarian somatic gonadal cell	PLANA:0004507	ovarian somatic gonadal cell	PLANA:0000119	terminally differentiated cell	somatic follicular cell of the ovary|somatic ovarian cell	ophis+ somatic cells (gh4-, nanos-) in the ovary that may provide trophic support to female germline stem cells and differentiating oogonia.	PMID:27163480						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4744	PLANA:0000204	ovary	PLANA:0000143|PLANA:0000140|PLANA:0000419	ventral region|anterior region|prepharyngeal region			PLANA:0000214	juvenile			PLANA:0004503|PLANA:0000214	adult hermaphrodite|juvenile																	PLANA:0000027	Smed sexual biotype		
