term,label,definition
http://purl.obolibrary.org/obo/PLANA_0002043,germ cell cyst,"A clonally-related group of interconnected spermatogonial or oogonial cells, enveloped by somatic gonadal cells."
http://purl.obolibrary.org/obo/RO_0002490,existence overlaps,x existence overlaps y if and only if either (a) the start of x is part of y or (b) the end of x is part of y. Formally: x existence starts and ends during y iff (α(x) >= α(y) & α(x) <= ω(y)) OR (ω(x) <= ω(y) & ω(x) >= α(y))
http://purl.obolibrary.org/obo/PLANA_0000528,Golgi apparatus,"A compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack. The Golgi apparatus differs from the endoplasmic reticulum in often having slightly thicker membranes, appearing in sections as a characteristic shallow semicircle so that the convex side (cis or entry face) abuts the endoplasmic reticulum, secretory vesicles emerging from the concave side (trans or exit face). In vertebrate cells there is usually one such organelle, while in invertebrates and plants, where they are known usually as dictyosomes, there may be several scattered in the cytoplasm. The Golgi apparatus processes proteins produced on the ribosomes of the rough endoplasmic reticulum; such processing includes modification of the core oligosaccharides of glycoproteins, and the sorting and packaging of proteins for transport to a variety of cellular locations. Three different regions of the Golgi are now recognized both in terms of structure and function: cis, in the vicinity of the cis face, trans, in the vicinity of the trans face, and medial, lying between the cis and trans regions."
http://purl.obolibrary.org/obo/PLANA_0002006,antrum,A chamber formation in an organ.
http://purl.obolibrary.org/obo/GO_0051785,positive regulation of nuclear division,"Any process that activates or increases the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."
http://purl.obolibrary.org/obo/GO_0043086,negative regulation of catalytic activity,Any process that stops or reduces the activity of an enzyme.
http://purl.obolibrary.org/obo/GO_1903046,meiotic cell cycle process,A process that is part of the meiotic cell cycle.
http://purl.obolibrary.org/obo/BSPO_0000113,opposite to,Direcly opposite to. i.e. on the opposite side through the axis.
http://purl.obolibrary.org/obo/PLANA_0000560,multipolar neuron,Neuron with an axon and two or more dendrites.
http://purl.obolibrary.org/obo/RO_0002263,acts upstream of,"c acts upstream of p if and only if c enables some f that is involved in p' and p' occurs chronologically before p, is not part of p, and affects the execution of p. c is a material entity and f, p, p' are processes."
http://purl.obolibrary.org/obo/RO_0040042,is homeomorphic for,"R is homemorphic for C iff (1) there exists some x,y such that x R y, and x and y instantiate C and (2) for all x, if x is an instance of C, and there exists some y some such that x R y, then it follows that y is an instance of C."
http://purl.obolibrary.org/obo/PLANA_0000523,plasma membrane part,"Any constituent part of the plasma membrane, the membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
http://purl.obolibrary.org/obo/IAO_0000103,failed exploratory term,The term was used in an attempt to structure part of the ontology but in retrospect failed to do a good job
http://purl.obolibrary.org/obo/BFO_0000051,has_part,Q1 has_part Q2 if and only if: every instance of Q1 is a quality_of an entity that has_quality some Q2.
http://purl.obolibrary.org/obo/BFO_0000051,has_part,a core relation that holds between a whole and its part
http://purl.obolibrary.org/obo/BFO_0000051,has part,Q1 has_part Q2 if and only if: every instance of Q1 is a quality_of an entity that has_quality some Q2.
http://purl.obolibrary.org/obo/BFO_0000051,has part,a core relation that holds between a whole and its part
http://purl.obolibrary.org/obo/BFO_0000051,has part,Q1 has_part Q2 if and only if: every instance of Q1 is a quality_of an entity that has_quality some Q2.
http://purl.obolibrary.org/obo/BFO_0000051,has part,a core relation that holds between a whole and its part
http://purl.obolibrary.org/obo/GO_0045839,negative regulation of mitotic nuclear division,"Any process that stops, prevents or reduces the rate or extent of mitosis. Mitosis is the division of the eukaryotic cell nucleus to produce two daughter nuclei that, usually, contain the identical chromosome complement to their mother."
http://purl.obolibrary.org/obo/PLANA_0002001,adherens junction,A cell junction at which anchoring proteins (cadherins or integrins) extend through the plasma membrane and are attached to actin filaments.
http://purl.obolibrary.org/obo/GO_0000093,mitotic telophase,The cell cycle phase which follows anaphase during M phase of mitosis and during which the chromosomes arrive at the poles of the cell and the division of the cytoplasm starts.
http://purl.obolibrary.org/obo/BSPO_0000058,basal side,Anatomical side that is located on the basal end of an organism or structure.
http://purl.obolibrary.org/obo/PLANA_0000106,ciliated epithelial cell,An epithelial cell that has cilia.
http://purl.obolibrary.org/obo/GO_0050789,regulation of biological process,"Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."
http://purl.obolibrary.org/obo/IAO_0000428,requires discussion,"A term that is metadata complete, has been reviewed, and problems have been identified that require discussion before release. Such a term requires editor note(s) to identify the outstanding issues."
http://purl.obolibrary.org/obo/PLANA_0007535,pharynx circular muscle cell,Pharynx muscle fibers running parallel to the diameter of the pharynx.
http://purl.obolibrary.org/obo/PLANA_0000468,gastrodermal plexus,A thin net of single nerve fibers located around the gut.
http://purl.obolibrary.org/obo/RO_0002411,causally upstream of,p is causally upstream of q if and only if p precedes q and p and q are linked in a causal chain
http://purl.obolibrary.org/obo/PLANA_0000088,renal system,"The renal system is an anatomical system that maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products."
http://purl.obolibrary.org/obo/PLANA_0002136,syncytium,An anatomical entity consisting of a single or a few multinucleated structures
http://purl.obolibrary.org/obo/GO_0051326,telophase,The cell cycle phase which follows anaphase during M phase of mitosis and meiosis and during which the chromosomes arrive at the poles of the cell and the division of the cytoplasm starts.
http://purl.obolibrary.org/obo/PLANA_0000101,muscle cell,"A mature contractile cell, commonly known as a myocyte. This cell has as part of its cytoplasm myofibrils organized in various patterns."
http://purl.obolibrary.org/obo/GO_0044703,multi-organism reproductive process,"A biological process that directly contributes to the process of producing new individuals, involving another organism."
http://purl.obolibrary.org/obo/PLANA_0001005,basal lamina of epithelium,Acellular anatomical structure that consists of a thin sheet of fibrous proteins that underlie and support the cells of an epithelium. It separates the cells of an epithelium from any underlying tissue.
http://purl.obolibrary.org/obo/GO_0000241,diakinesis,"The cell cycle phase which follows diplotene during prophase I of meiosis, the separation of homologous chromosomes is complete and crossing over has occurred."
http://purl.obolibrary.org/obo/IAO_0000423,to be replaced with external ontology term,Terms with this status should eventually replaced with a term from another ontology.
http://purl.obolibrary.org/obo/PLANA_0000463,cholinergic neuron,Neurons that express choline acetyltransferase.
http://purl.obolibrary.org/obo/PLANA_0003605,anterior fragment,A fragment encompassing all or part of the anterior region of the animal.
http://purl.obolibrary.org/obo/PLANA_0003225,metaphase spermatogonia,spermatogonium undergoing mitotic metaphase
http://purl.obolibrary.org/obo/GO_0022403,cell cycle phase,One of the distinct periods or stages into which the cell cycle is divided. Each phase is characterized by the occurrence of specific biochemical and morphological events.
http://purl.obolibrary.org/obo/PLANA_0002131,plug wound,"A wound resulting from the removal of tissue, usually though the whole depth of the animal encompassing both dorsal and ventral sides, often made with a biopsy punch."
http://purl.obolibrary.org/obo/GO_0051321,meiotic cell cycle,"Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions."
